PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11,HID
4208,E02000001,2,35,2,1029
4209,E02000001,2,35,2,4575
4210,E02000001,2,35,2,2906
4211,E02000001,2,35,2,1484
4212,E02000001,2,35,2,646
4213,E02000001,2,35,2,932
4214,E02000001,2,35,2,250
4215,E02000001,2,35,2,3631
4216,E02000001,2,35,2,4116
4217,E02000001,2,35,2,2370
4218,E02000001,2,35,2,650
4219,E02000001,2,35,2,3112
4220,E02000001,2,35,2,2187
4221,E02000001,2,35,2,4953
4222,E02000001,2,35,2,1144
4223,E02000001,2,35,2,3602
4224,E02000001,2,35,2,538
4225,E02000001,2,35,3,2614
4226,E02000001,2,35,4,4790
4227,E02000001,2,35,4,5315
4228,E02000001,2,35,4,3815
4229,E02000001,2,35,4,2669
4230,E02000001,2,35,4,4701
4231,E02000001,2,35,4,2122
4232,E02000001,2,35,5,4091
4233,E02000001,2,35,5,1949
4234,E02000001,2,35,5,4010
4235,E02000001,2,35,6,1297
4236,E02000001,2,35,6,347
4237,E02000001,2,35,6,3133
4238,E02000001,2,35,6,2516
4239,E02000001,2,35,6,446
4240,E02000001,2,35,6,317
4241,E02000001,2,35,6,1047
4242,E02000001,2,35,6,1095
4243,E02000001,2,35,7,4369
4244,E02000001,2,35,7,4370
4245,E02000001,2,35,8,3856
4246,E02000001,2,35,8,1754
4247,E02000001,2,36,2,1165
4248,E02000001,2,36,2,3433
4249,E02000001,2,36,2,2100
4250,E02000001,2,36,2,2576
4251,E02000001,2,36,2,1628
4252,E02000001,2,36,2,3670
4253,E02000001,2,36,2,5466
4254,E02000001,2,36,2,17
4255,E02000001,2,36,2,2599
4256,E02000001,2,36,2,3257
4257,E02000001,2,36,2,2935
4258,E02000001,2,36,2,2160
4259,E02000001,2,36,2,4092
4260,E02000001,2,36,2,605
4261,E02000001,2,36,2,288
4262,E02000001,2,36,2,1455
4263,E02000001,2,36,2,4680
4264,E02000001,2,36,2,3234
4265,E02000001,2,36,2,3469
4266,E02000001,2,36,3,3109
4267,E02000001,2,36,4,407
4268,E02000001,2,36,4,2506
4269,E02000001,2,36,4,697
4270,E02000001,2,36,4,83
4271,E02000001,2,36,4,3486
4272,E02000001,2,36,4,5412
4273,E02000001,2,36,4,2188
4274,E02000001,2,36,4,2701
4275,E02000001,2,36,5,588
4276,E02000001,2,36,6,4843
4277,E02000001,2,36,6,951
4278,E02000001,2,36,6,487
4279,E02000001,2,36,6,2084
4280,E02000001,2,36,7,4550
4281,E02000001,2,36,8,1217
4282,E02000001,2,37,2,997
4283,E02000001,2,37,2,4124
4284,E02000001,2,37,2,585
4285,E02000001,2,37,2,341
4286,E02000001,2,37,2,5405
4287,E02000001,2,37,2,3173
4288,E02000001,2,37,2,4353
4289,E02000001,2,37,2,5284
4290,E02000001,2,37,2,4103
4291,E02000001,2,37,2,4642
4292,E02000001,2,37,2,1013
4293,E02000001,2,37,2,19
4294,E02000001,2,37,2,2105
4295,E02000001,2,37,2,41
4296,E02000001,2,37,2,1697
4297,E02000001,2,37,2,4389
4298,E02000001,2,37,2,1026
4299,E02000001,2,37,2,2090
4300,E02000001,2,37,2,333
4301,E02000001,2,37,2,5456
4302,E02000001,2,37,2,4144
4303,E02000001,2,37,2,2682
4304,E02000001,2,37,2,5185
4305,E02000001,2,37,2,5495
4306,E02000001,2,37,2,952
4307,E02000001,2,37,2,3096
4308,E02000001,2,37,2,293
4309,E02000001,2,37,2,3777
4310,E02000001,2,37,2,3767
4311,E02000001,2,37,3,694
4312,E02000001,2,37,3,1137
4313,E02000001,2,37,4,1025
4314,E02000001,2,37,4,3473
4315,E02000001,2,37,4,148
4316,E02000001,2,37,4,803
4317,E02000001,2,37,4,2278
4318,E02000001,2,37,4,3918
4319,E02000001,2,37,4,4930
4320,E02000001,2,37,4,5443
4321,E02000001,2,37,4,5263
4322,E02000001,2,37,5,4664
4323,E02000001,2,37,5,1183
4324,E02000001,2,37,6,2082
4325,E02000001,2,37,6,496
4326,E02000001,2,37,6,3831
4327,E02000001,2,37,6,1242
4328,E02000001,2,37,6,890
4329,E02000001,2,37,6,3267
4330,E02000001,2,37,6,3274
4331,E02000001,2,37,6,4031
4332,E02000001,2,37,6,745
4333,E02000001,2,37,7,3180
4334,E02000001,2,37,7,5199
4335,E02000001,2,37,8,5316
4336,E02000001,2,37,8,5286
4337,E02000001,2,38,2,260
4338,E02000001,2,38,2,3996
4339,E02000001,2,38,2,4606
4340,E02000001,2,38,2,1627
4341,E02000001,2,38,2,2875
4342,E02000001,2,38,2,5417
4343,E02000001,2,38,2,5200
4344,E02000001,2,38,2,3652
4345,E02000001,2,38,2,2927
4346,E02000001,2,38,2,2961
4347,E02000001,2,38,2,4387
4348,E02000001,2,38,2,1870
4349,E02000001,2,38,2,1229
4350,E02000001,2,38,2,5154
4351,E02000001,2,38,2,2318
4352,E02000001,2,38,2,2874
4353,E02000001,2,38,3,167
4354,E02000001,2,38,3,2334
4355,E02000001,2,38,4,160
4356,E02000001,2,38,4,1750
4357,E02000001,2,38,4,5248
4358,E02000001,2,38,4,4973
4359,E02000001,2,38,4,2211
4360,E02000001,2,38,4,3588
4361,E02000001,2,38,4,1132
4362,E02000001,2,38,4,5488
4363,E02000001,2,38,5,1371
4364,E02000001,2,38,6,2694
4365,E02000001,2,38,6,4434
4366,E02000001,2,38,6,4818
4367,E02000001,2,38,6,1494
4368,E02000001,2,38,6,2075
4369,E02000001,2,38,6,5169
4370,E02000001,2,38,6,1511
4371,E02000001,2,38,7,2319
4372,E02000001,2,39,2,5319
4373,E02000001,2,39,2,1383
4374,E02000001,2,39,2,3279
4375,E02000001,2,39,2,3651
4376,E02000001,2,39,2,3082
4377,E02000001,2,39,2,3461
4378,E02000001,2,39,2,1728
4379,E02000001,2,39,2,3597
4380,E02000001,2,39,2,1018
4381,E02000001,2,39,2,4833
4382,E02000001,2,39,2,929
4383,E02000001,2,39,2,4683
4384,E02000001,2,39,2,989
4385,E02000001,2,39,2,1341
4386,E02000001,2,39,2,2904
4387,E02000001,2,39,2,501
4388,E02000001,2,39,2,4018
4389,E02000001,2,39,2,4775
4390,E02000001,2,39,2,3417
4391,E02000001,2,39,2,1189
4392,E02000001,2,39,2,416
4393,E02000001,2,39,2,5486
4394,E02000001,2,39,2,2104
4395,E02000001,2,39,2,149
4396,E02000001,2,39,2,4792
4397,E02000001,2,39,2,1584
4398,E02000001,2,39,2,1862
4399,E02000001,2,39,2,3407
4400,E02000001,2,39,2,4021
4401,E02000001,2,39,2,674
4402,E02000001,2,39,2,4596
4403,E02000001,2,39,2,4140
4404,E02000001,2,39,4,491
4405,E02000001,2,39,4,2546
4406,E02000001,2,39,4,4966
4407,E02000001,2,39,4,3659
4408,E02000001,2,39,4,4027
4409,E02000001,2,39,4,4687
4410,E02000001,2,39,4,222
4411,E02000001,2,39,5,2564
4412,E02000001,2,39,5,1318
4413,E02000001,2,39,5,1243
4414,E02000001,2,39,6,985
4415,E02000001,2,39,6,780
4416,E02000001,2,39,6,4402
4417,E02000001,2,39,6,3280
4418,E02000001,2,39,6,207
4419,E02000001,2,39,6,2336
4420,E02000001,2,39,6,1157
4421,E02000001,2,39,7,992
4422,E02000001,2,40,2,629
4423,E02000001,2,40,2,1537
4424,E02000001,2,40,2,2833
4425,E02000001,2,40,2,3885
4426,E02000001,2,40,2,3471
4427,E02000001,2,40,2,1296
4428,E02000001,2,40,2,2096
4429,E02000001,2,40,2,5376
4430,E02000001,2,40,2,408
4431,E02000001,2,40,2,1531
4432,E02000001,2,40,2,2528
4433,E02000001,2,40,2,1684
4434,E02000001,2,40,2,4549
4435,E02000001,2,40,2,125
4436,E02000001,2,40,2,2109
4437,E02000001,2,40,2,5317
4438,E02000001,2,40,2,2155
4439,E02000001,2,40,2,1892
4440,E02000001,2,40,3,3421
4441,E02000001,2,40,4,3241
4442,E02000001,2,40,4,4070
4443,E02000001,2,40,4,2698
4444,E02000001,2,40,4,1116
4445,E02000001,2,40,4,2059
4446,E02000001,2,40,4,4382
4447,E02000001,2,40,4,3627
4448,E02000001,2,40,5,2616
4449,E02000001,2,40,5,4199
4450,E02000001,2,40,6,3443
4451,E02000001,2,40,6,1030
4452,E02000001,2,40,6,870
4453,E02000001,2,40,6,296
4454,E02000001,2,40,7,548
4455,E02000001,2,40,7,3583
4456,E02000001,2,40,8,4875
4457,E02000001,2,41,2,3848
4458,E02000001,2,41,2,1023
4459,E02000001,2,41,2,75
4460,E02000001,2,41,2,5184
4461,E02000001,2,41,2,413
4462,E02000001,2,41,2,1613
4463,E02000001,2,41,2,5511
4464,E02000001,2,41,2,1035
4465,E02000001,2,41,2,3184
4466,E02000001,2,41,2,1898
4467,E02000001,2,41,2,2520
4468,E02000001,2,41,2,2064
4469,E02000001,2,41,2,4457
4470,E02000001,2,41,2,2139
4471,E02000001,2,41,2,4395
4472,E02000001,2,41,2,1647
4473,E02000001,2,41,3,1971
4474,E02000001,2,41,4,710
4475,E02000001,2,41,4,2547
4476,E02000001,2,41,4,4336
4477,E02000001,2,41,4,4324
4478,E02000001,2,41,4,382
4479,E02000001,2,41,4,2102
4480,E02000001,2,41,5,3060
4481,E02000001,2,41,5,2118
4482,E02000001,2,41,5,3665
4483,E02000001,2,41,6,5236
4484,E02000001,2,41,6,3225
4485,E02000001,2,41,6,4171
4486,E02000001,2,41,6,775
4487,E02000001,2,41,6,450
4488,E02000001,2,41,6,4044
4489,E02000001,2,41,6,3263
4490,E02000001,2,41,7,2649
4491,E02000001,2,41,7,1927
4492,E02000001,2,42,2,3071
4493,E02000001,2,42,2,5370
4494,E02000001,2,42,2,1166
4495,E02000001,2,42,2,3776
4496,E02000001,2,42,2,4838
4497,E02000001,2,42,2,2159
4498,E02000001,2,42,2,4637
4499,E02000001,2,42,2,821
4500,E02000001,2,42,2,438
4501,E02000001,2,42,2,3763
4502,E02000001,2,42,2,2291
4503,E02000001,2,42,2,5167
4504,E02000001,2,42,2,963
4505,E02000001,2,42,2,4653
4506,E02000001,2,42,2,4925
4507,E02000001,2,42,2,5476
4508,E02000001,2,42,2,4391
4509,E02000001,2,42,4,2938
4510,E02000001,2,42,4,4029
4511,E02000001,2,42,4,1160
4512,E02000001,2,42,4,746
4513,E02000001,2,42,4,52
4514,E02000001,2,42,4,1124
4515,E02000001,2,42,4,2098
4516,E02000001,2,42,4,4222
4517,E02000001,2,42,5,205
4518,E02000001,2,42,6,2312
4519,E02000001,2,42,6,50
4520,E02000001,2,42,6,425
4521,E02000001,2,42,6,194
4522,E02000001,2,42,6,221
4523,E02000001,2,42,6,4816
4524,E02000001,2,42,7,4863
4525,E02000001,2,42,8,1777
4526,E02000001,2,43,2,3911
4527,E02000001,2,43,2,4857
4528,E02000001,2,43,2,1443
4529,E02000001,2,43,2,1386
4530,E02000001,2,43,2,4082
4531,E02000001,2,43,2,2173
4532,E02000001,2,43,2,3873
4533,E02000001,2,43,2,3778
4534,E02000001,2,43,2,2166
4535,E02000001,2,43,2,3845
4536,E02000001,2,43,2,2854
4537,E02000001,2,43,2,626
4538,E02000001,2,43,2,5272
4539,E02000001,2,43,2,3574
4540,E02000001,2,43,2,4020
4541,E02000001,2,43,2,4668
4542,E02000001,2,43,2,1965
4543,E02000001,2,43,2,3140
4544,E02000001,2,43,2,611
4545,E02000001,2,43,2,2633
4546,E02000001,2,43,2,4592
4547,E02000001,2,43,2,270
4548,E02000001,2,43,2,4670
4549,E02000001,2,43,2,208
4550,E02000001,2,43,2,2069
4551,E02000001,2,43,2,4862
4552,E02000001,2,43,2,3915
4553,E02000001,2,43,2,531
4554,E02000001,2,43,2,1209
4555,E02000001,2,43,2,987
4556,E02000001,2,43,2,4560
4557,E02000001,2,43,2,630
4558,E02000001,2,43,2,2641
4559,E02000001,2,43,3,1711
4560,E02000001,2,43,3,2884
4561,E02000001,2,43,3,1459
4562,E02000001,2,43,4,200
4563,E02000001,2,43,4,1546
4564,E02000001,2,43,4,1853
4565,E02000001,2,43,4,2099
4566,E02000001,2,43,4,4073
4567,E02000001,2,43,4,4086
4568,E02000001,2,43,4,4344
4569,E02000001,2,43,4,453
4570,E02000001,2,43,4,1966
4571,E02000001,2,43,4,4437
4572,E02000001,2,43,4,1337
4573,E02000001,2,43,5,1273
4574,E02000001,2,43,5,5229
4575,E02000001,2,43,6,3168
4576,E02000001,2,43,6,4025
4577,E02000001,2,43,6,1744
4578,E02000001,2,43,6,2976
4579,E02000001,2,43,6,3132
4580,E02000001,2,43,6,1369
4581,E02000001,2,43,7,2490
4582,E02000001,2,44,2,4844
4583,E02000001,2,44,2,604
4584,E02000001,2,44,2,4821
4585,E02000001,2,44,2,4762
4586,E02000001,2,44,2,5295
4587,E02000001,2,44,2,4151
4588,E02000001,2,44,2,563
4589,E02000001,2,44,2,1980
4590,E02000001,2,44,2,414
4591,E02000001,2,44,2,3949
4592,E02000001,2,44,2,2902
4593,E02000001,2,44,2,717
4594,E02000001,2,44,2,4167
4595,E02000001,2,44,2,3594
4596,E02000001,2,44,2,3653
4597,E02000001,2,44,2,550
4598,E02000001,2,44,2,3607
4599,E02000001,2,44,2,597
4600,E02000001,2,44,2,1695
4601,E02000001,2,44,2,3445
4602,E02000001,2,44,2,5166
4603,E02000001,2,44,2,1648
4604,E02000001,2,44,2,2277
4605,E02000001,2,44,2,2594
4606,E02000001,2,44,2,781
4607,E02000001,2,44,2,3172
4608,E02000001,2,44,2,4114
4609,E02000001,2,44,2,2321
4610,E02000001,2,44,3,3741
4611,E02000001,2,44,3,5524
4612,E02000001,2,44,4,5228
4613,E02000001,2,44,4,3905
4614,E02000001,2,44,4,447
4615,E02000001,2,44,4,5308
4616,E02000001,2,44,4,1276
4617,E02000001,2,44,4,774
4618,E02000001,2,44,4,3906
4619,E02000001,2,44,4,1536
4620,E02000001,2,44,5,658
4621,E02000001,2,44,5,2
4622,E02000001,2,44,6,755
4623,E02000001,2,44,6,5287
4624,E02000001,2,44,6,776
4625,E02000001,2,44,6,862
4626,E02000001,2,44,6,4026
4627,E02000001,2,44,6,3999
4628,E02000001,2,44,6,766
4629,E02000001,2,44,6,1761
4630,E02000001,2,44,7,1167
4631,E02000001,2,44,7,5290
4632,E02000001,2,44,8,2068
4633,E02000001,2,44,8,1799
4634,E02000001,2,44,8,4873
4635,E02000001,2,45,2,3185
4636,E02000001,2,45,2,2266
4637,E02000001,2,45,2,591
4638,E02000001,2,45,2,2624
4639,E02000001,2,45,2,2852
4640,E02000001,2,45,2,1532
4641,E02000001,2,45,2,3141
4642,E02000001,2,45,2,4909
4643,E02000001,2,45,2,4847
4644,E02000001,2,45,2,3650
4645,E02000001,2,45,2,5506
4646,E02000001,2,45,2,4019
4647,E02000001,2,45,2,3444
4648,E02000001,2,45,2,3642
4649,E02000001,2,45,4,2907
4650,E02000001,2,45,4,2230
4651,E02000001,2,45,4,1392
4652,E02000001,2,45,4,5519
4653,E02000001,2,45,4,3833
4654,E02000001,2,45,5,1788
4655,E02000001,2,45,6,2178
4656,E02000001,2,45,6,1753
4657,E02000001,2,45,6,448
4658,E02000001,2,45,6,2216
4659,E02000001,2,45,6,3644
4660,E02000001,2,45,7,510
4661,E02000001,2,45,8,2089
4662,E02000001,2,46,2,4907
4663,E02000001,2,46,2,5335
4664,E02000001,2,46,2,2106
4665,E02000001,2,46,2,3078
4666,E02000001,2,46,2,3104
4667,E02000001,2,46,2,1904
4668,E02000001,2,46,2,2307
4669,E02000001,2,46,2,4785
4670,E02000001,2,46,2,5475
4671,E02000001,2,46,2,1322
4672,E02000001,2,46,2,3164
4673,E02000001,2,46,2,3899
4674,E02000001,2,46,2,1210
4675,E02000001,2,46,2,4188
4676,E02000001,2,46,2,1915
4677,E02000001,2,46,2,1154
4678,E02000001,2,46,2,950
4679,E02000001,2,46,2,4633
4680,E02000001,2,46,2,5152
4681,E02000001,2,46,2,2939
4682,E02000001,2,46,2,5198
4683,E02000001,2,46,2,1190
4684,E02000001,2,46,2,978
4685,E02000001,2,46,2,5517
4686,E02000001,2,46,2,4125
4687,E02000001,2,46,2,2290
4688,E02000001,2,46,2,4329
4689,E02000001,2,46,2,2928
4690,E02000001,2,46,2,3968
4691,E02000001,2,46,3,4190
4692,E02000001,2,46,3,1884
4693,E02000001,2,46,4,4958
4694,E02000001,2,46,4,84
4695,E02000001,2,46,4,3978
4696,E02000001,2,46,4,3827
4697,E02000001,2,46,4,5220
4698,E02000001,2,46,4,92
4699,E02000001,2,46,4,3092
4700,E02000001,2,46,4,1854
4701,E02000001,2,46,4,4006
4702,E02000001,2,46,4,3134
4703,E02000001,2,46,4,1096
4704,E02000001,2,46,4,4429
4705,E02000001,2,46,5,2261
4706,E02000001,2,46,5,4420
4707,E02000001,2,46,5,415
4708,E02000001,2,46,6,4418
4709,E02000001,2,46,6,1381
4710,E02000001,2,46,6,1800
4711,E02000001,2,46,6,4411
4712,E02000001,2,46,6,2264
4713,E02000001,2,46,6,3456
4714,E02000001,2,46,6,3219
4715,E02000001,2,46,6,1918
4716,E02000001,2,46,6,4654
4717,E02000001,2,46,6,1304
4718,E02000001,2,46,7,528
4719,E02000001,2,47,2,880
4720,E02000001,2,47,2,1107
4721,E02000001,2,47,2,4744
4722,E02000001,2,47,2,1867
4723,E02000001,2,47,2,4850
4724,E02000001,2,47,2,3070
4725,E02000001,2,47,2,4458
4726,E02000001,2,47,2,246
4727,E02000001,2,47,2,5283
4728,E02000001,2,47,2,937
4729,E02000001,2,47,2,4822
4730,E02000001,2,47,2,297
4731,E02000001,2,47,2,3603
4732,E02000001,2,47,2,1634
4733,E02000001,2,47,2,4022
4734,E02000001,2,47,4,1543
4735,E02000001,2,47,4,2983
4736,E02000001,2,47,4,5312
4737,E02000001,2,47,4,4105
4738,E02000001,2,47,5,170
4739,E02000001,2,47,6,5294
4740,E02000001,2,47,6,1765
4741,E02000001,2,47,6,1552
4742,E02000001,2,47,6,757
4743,E02000001,2,47,7,2294
4744,E02000001,2,47,7,5142
4745,E02000001,2,48,2,139
4746,E02000001,2,48,2,536
4747,E02000001,2,48,2,1498
4748,E02000001,2,48,2,3600
4749,E02000001,2,48,2,4594
4750,E02000001,2,48,2,808
4751,E02000001,2,48,2,4845
4752,E02000001,2,48,2,3202
4753,E02000001,2,48,2,976
4754,E02000001,2,48,2,3189
4755,E02000001,2,48,2,271
4756,E02000001,2,48,2,3615
4757,E02000001,2,48,2,4800
4758,E02000001,2,48,2,3819
4759,E02000001,2,48,2,690
4760,E02000001,2,48,2,3967
4761,E02000001,2,48,2,3954
4762,E02000001,2,48,2,1084
4763,E02000001,2,48,2,525
4764,E02000001,2,48,2,1757
4765,E02000001,2,48,2,4616
4766,E02000001,2,48,2,1196
4767,E02000001,2,48,2,4881
4768,E02000001,2,48,2,2967
4769,E02000001,2,48,2,1088
4770,E02000001,2,48,2,4574
4771,E02000001,2,48,2,735
4772,E02000001,2,48,2,5503
4773,E02000001,2,48,4,1164
4774,E02000001,2,48,4,4675
4775,E02000001,2,48,4,2270
4776,E02000001,2,48,4,1234
4777,E02000001,2,48,4,1267
4778,E02000001,2,48,4,4065
4779,E02000001,2,48,4,4791
4780,E02000001,2,48,4,866
4781,E02000001,2,48,4,1398
4782,E02000001,2,48,4,305
4783,E02000001,2,48,4,1490
4784,E02000001,2,48,5,3932
4785,E02000001,2,48,5,2830
4786,E02000001,2,48,5,1581
4787,E02000001,2,48,6,3681
4788,E02000001,2,48,6,77
4789,E02000001,2,48,6,2889
4790,E02000001,2,48,6,5255
4791,E02000001,2,48,6,3226
4792,E02000001,2,48,6,5253
4793,E02000001,2,48,7,741
4794,E02000001,2,48,7,2635
4795,E02000001,2,48,8,957
4796,E02000001,2,49,2,4901
4797,E02000001,2,49,2,3632
4798,E02000001,2,49,2,4950
4799,E02000001,2,49,2,1499
4800,E02000001,2,49,2,1589
4801,E02000001,2,49,2,54
4802,E02000001,2,49,2,126
4803,E02000001,2,49,2,924
4804,E02000001,2,49,2,3153
4805,E02000001,2,49,2,5323
4806,E02000001,2,49,2,1086
4807,E02000001,2,49,2,4591
4808,E02000001,2,49,2,3088
4809,E02000001,2,49,2,5158
4810,E02000001,2,49,2,4916
4811,E02000001,2,49,2,3757
4812,E02000001,2,49,2,1446
4813,E02000001,2,49,2,1089
4814,E02000001,2,49,2,712
4815,E02000001,2,49,2,3760
4816,E02000001,2,49,2,4138
4817,E02000001,2,49,2,3761
4818,E02000001,2,49,2,1342
4819,E02000001,2,49,2,3568
4820,E02000001,2,49,2,5144
4821,E02000001,2,49,2,1067
4822,E02000001,2,49,2,3430
4823,E02000001,2,49,2,3955
4824,E02000001,2,49,2,1698
4825,E02000001,2,49,2,1202
4826,E02000001,2,49,3,3115
4827,E02000001,2,49,4,4097
4828,E02000001,2,49,4,2171
4829,E02000001,2,49,4,4964
4830,E02000001,2,49,4,1658
4831,E02000001,2,49,4,59
4832,E02000001,2,49,4,1600
4833,E02000001,2,49,5,4094
4834,E02000001,2,49,6,2299
4835,E02000001,2,49,6,2235
4836,E02000001,2,49,6,5280
4837,E02000001,2,49,6,3980
4838,E02000001,2,49,6,4704
4839,E02000001,2,49,6,2615
4840,E02000001,2,49,6,5444
4841,E02000001,2,49,6,3246
4842,E02000001,2,49,6,677
4843,E02000001,2,49,7,990
4844,E02000001,2,49,7,3413
4845,E02000001,2,50,2,2323
4846,E02000001,2,50,2,3465
4847,E02000001,2,50,2,1931
4848,E02000001,2,50,2,3183
4849,E02000001,2,50,2,5427
4850,E02000001,2,50,2,43
4851,E02000001,2,50,2,2503
4852,E02000001,2,50,2,1580
4853,E02000001,2,50,2,3975
4854,E02000001,2,50,2,16
4855,E02000001,2,50,2,2839
4856,E02000001,2,50,2,2646
4857,E02000001,2,50,2,3771
4858,E02000001,2,50,2,1950
4859,E02000001,2,50,2,4142
4860,E02000001,2,50,2,3145
4861,E02000001,2,50,2,718
4862,E02000001,2,50,2,1792
4863,E02000001,2,50,2,2095
4864,E02000001,2,50,2,2063
4865,E02000001,2,50,3,4376
4866,E02000001,2,50,4,1460
4867,E02000001,2,50,4,772
4868,E02000001,2,50,4,3143
4869,E02000001,2,50,4,1441
4870,E02000001,2,50,4,2218
4871,E02000001,2,50,4,2133
4872,E02000001,2,50,4,2128
4873,E02000001,2,50,4,2390
4874,E02000001,2,50,4,346
4875,E02000001,2,50,5,4665
4876,E02000001,2,50,5,4445
4877,E02000001,2,50,6,155
4878,E02000001,2,50,6,1881
4879,E02000001,2,50,6,797
4880,E02000001,2,50,6,1303
4881,E02000001,2,50,6,2314
4882,E02000001,2,50,6,2316
4883,E02000001,2,50,6,3924
4884,E02000001,2,50,6,3933
4885,E02000001,2,50,8,2609
4886,E02000001,2,50,8,1997
4887,E02000001,2,51,2,1588
4888,E02000001,2,51,2,268
4889,E02000001,2,51,2,4081
4890,E02000001,2,51,2,145
4891,E02000001,2,51,2,4858
4892,E02000001,2,51,2,823
4893,E02000001,2,51,2,40
4894,E02000001,2,51,2,3577
4895,E02000001,2,51,2,624
4896,E02000001,2,51,2,806
4897,E02000001,2,51,2,3479
4898,E02000001,2,51,2,519
4899,E02000001,2,51,2,5426
4900,E02000001,2,51,2,4049
4901,E02000001,2,51,2,4777
4902,E02000001,2,51,2,4205
4903,E02000001,2,51,2,4779
4904,E02000001,2,51,3,1348
4905,E02000001,2,51,4,2843
4906,E02000001,2,51,4,4202
4907,E02000001,2,51,4,2507
4908,E02000001,2,51,4,2194
4909,E02000001,2,51,4,3590
4910,E02000001,2,51,4,1760
4911,E02000001,2,51,4,4041
4912,E02000001,2,51,4,3810
4913,E02000001,2,51,4,4047
4914,E02000001,2,51,4,178
4915,E02000001,2,51,5,2123
4916,E02000001,2,51,6,3880
4917,E02000001,2,51,6,4438
4918,E02000001,2,51,6,1008
4919,E02000001,2,51,6,1991
4920,E02000001,2,51,6,5216
4921,E02000001,2,51,6,5204
4922,E02000001,2,51,6,4581
4923,E02000001,2,51,6,354
4924,E02000001,2,51,6,4067
4925,E02000001,2,51,7,4910
4926,E02000001,2,51,8,286
4927,E02000001,2,52,2,410
4928,E02000001,2,52,2,330
4929,E02000001,2,52,2,2896
4930,E02000001,2,52,2,1454
4931,E02000001,2,52,2,51
4932,E02000001,2,52,2,3571
4933,E02000001,2,52,2,4882
4934,E02000001,2,52,2,3914
4935,E02000001,2,52,2,5139
4936,E02000001,2,52,2,5468
4937,E02000001,2,52,2,3995
4938,E02000001,2,52,2,4621
4939,E02000001,2,52,2,1621
4940,E02000001,2,52,2,1028
4941,E02000001,2,52,2,839
4942,E02000001,2,52,2,1984
4943,E02000001,2,52,2,1457
4944,E02000001,2,52,2,3990
4945,E02000001,2,52,2,1886
4946,E02000001,2,52,2,4699
4947,E02000001,2,52,2,4696
4948,E02000001,2,52,2,3120
4949,E02000001,2,52,2,2569
4950,E02000001,2,52,2,947
4951,E02000001,2,52,2,1693
4952,E02000001,2,52,2,3178
4953,E02000001,2,52,2,2573
4954,E02000001,2,52,2,2154
4955,E02000001,2,52,2,729
4956,E02000001,2,52,3,2357
4957,E02000001,2,52,3,4337
4958,E02000001,2,52,4,23
4959,E02000001,2,52,4,1833
4960,E02000001,2,52,4,5258
4961,E02000001,2,52,4,2658
4962,E02000001,2,52,4,2208
4963,E02000001,2,52,4,96
4964,E02000001,2,52,4,2338
4965,E02000001,2,52,4,95
4966,E02000001,2,52,4,3621
4967,E02000001,2,52,4,4947
4968,E02000001,2,52,5,5540
4969,E02000001,2,52,5,4673
4970,E02000001,2,52,6,3797
4971,E02000001,2,52,6,217
4972,E02000001,2,52,6,299
4973,E02000001,2,52,6,1508
4974,E02000001,2,52,6,1719
4975,E02000001,2,52,6,939
4976,E02000001,2,52,7,4761
4977,E02000001,2,52,7,439
4978,E02000001,2,52,8,4345
4979,E02000001,2,52,8,1548
4980,E02000001,2,53,2,1842
4981,E02000001,2,53,2,946
4982,E02000001,2,53,2,1593
4983,E02000001,2,53,2,3789
4984,E02000001,2,53,2,4625
4985,E02000001,2,53,2,517
4986,E02000001,2,53,2,1686
4987,E02000001,2,53,2,4143
4988,E02000001,2,53,2,380
4989,E02000001,2,53,2,1330
4990,E02000001,2,53,2,2505
4991,E02000001,2,53,2,249
4992,E02000001,2,53,2,2898
4993,E02000001,2,53,2,511
4994,E02000001,2,53,2,3232
4995,E02000001,2,53,2,4788
4996,E02000001,2,53,2,1066
4997,E02000001,2,53,2,3913
4998,E02000001,2,53,4,3928
4999,E02000001,2,53,4,72
5000,E02000001,2,53,4,1283
5001,E02000001,2,53,4,2226
5002,E02000001,2,53,4,4595
5003,E02000001,2,53,5,495
5004,E02000001,2,53,6,2094
5005,E02000001,2,53,6,2589
5006,E02000001,2,53,6,5535
5007,E02000001,2,53,6,647
5008,E02000001,2,53,7,4203
5009,E02000001,2,53,8,4053
5010,E02000001,2,53,8,3807
5011,E02000001,2,54,2,2562
5012,E02000001,2,54,2,3962
5013,E02000001,2,54,2,4640
5014,E02000001,2,54,2,4924
5015,E02000001,2,54,2,4447
5016,E02000001,2,54,2,3936
5017,E02000001,2,54,2,2639
5018,E02000001,2,54,2,2157
5019,E02000001,2,54,2,2050
5020,E02000001,2,54,2,4108
5021,E02000001,2,54,2,4804
5022,E02000001,2,54,2,3842
5023,E02000001,2,54,2,1004
5024,E02000001,2,54,2,5367
5025,E02000001,2,54,2,1395
5026,E02000001,2,54,2,878
5027,E02000001,2,54,4,127
5028,E02000001,2,54,4,1707
5029,E02000001,2,54,4,1081
5030,E02000001,2,54,5,1782
5031,E02000001,2,54,5,62
5032,E02000001,2,54,5,4817
5033,E02000001,2,54,6,4349
5034,E02000001,2,54,6,131
5035,E02000001,2,54,6,49
5036,E02000001,2,54,6,369
5037,E02000001,2,54,7,825
