HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
5525,E00166759,5,-2,6,3,-2,2,4,2,-1,2,2,4,1
172,E00000003,5,-2,2,2,-2,3,6,3,-1,2,1,3,2
5394,E00166759,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
3536,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5326,E00166758,5,-2,6,3,-2,2,4,1,-1,2,1,2,1
123,E00000003,5,-2,2,2,-2,3,4,2,-1,2,1,6,1
4246,E00000035,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1
4797,E00166757,5,-2,3,1,-2,1,2,1,-1,2,3,2,2
4132,E00000035,5,-2,3,5,-2,2,4,2,-1,2,2,4,1
3184,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2621,E00000025,5,-2,6,1,-2,1,4,1,-1,1,1,4,1
5413,E00166759,5,-2,2,2,-2,2,5,1,-1,2,1,2,1
1040,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
2611,E00000025,5,-2,6,2,-2,2,3,2,-1,2,1,2,3
2690,E00000025,5,-2,6,2,-2,2,5,2,-1,2,1,2,2
5513,E00166759,5,-2,6,1,-2,1,4,1,-1,2,2,5,1
517,E00000007,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2388,E00000024,5,-2,6,3,-2,4,6,2,-1,2,4,6,1
1354,E00000017,5,-2,3,2,-2,3,6,3,-1,2,3,6,2
1431,E00000017,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
140,E00000003,5,-2,2,1,-2,1,6,3,-1,2,1,2,1
2768,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
973,E00000014,5,-2,5,1,-2,1,1,1,-1,2,2,4,1
2220,E00000023,5,-2,5,2,-2,4,4,2,-1,2,2,2,2
3375,E00000027,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5395,E00166759,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
269,E00000005,5,-2,2,1,-2,1,3,1,-1,2,2,4,1
1649,E00000019,5,-2,6,1,-2,1,4,2,-1,2,1,8,2
3262,E00000027,5,-2,6,1,-2,1,4,2,-1,2,2,4,2
710,E00000012,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
4737,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4542,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5134,E00166758,5,-2,2,2,-2,2,2,1,-1,2,2,2,1
1167,E00000016,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
2430,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4969,E00166757,5,-2,6,2,-2,2,4,2,-1,2,9,4,1
3616,E00000029,5,-2,5,3,-2,2,6,1,-1,2,2,2,1
2789,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1
3684,E00000029,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
3060,E00000027,5,-2,2,1,-2,1,1,1,-1,2,1,2,3
3581,E00000029,5,-2,5,1,-2,1,2,1,-1,2,7,3,1
4015,E00000032,5,-2,5,1,-2,1,4,1,-1,2,3,2,2
5246,E00166758,5,-2,3,1,-2,1,3,2,-1,2,2,2,2
2168,E00000023,5,-2,2,2,-2,2,5,3,-1,2,1,2,1
2146,E00000022,5,-2,6,3,-2,2,5,2,-1,2,1,4,1
424,E00000005,5,-2,6,3,-2,2,3,1,-1,2,1,2,2
206,E00000003,5,-2,3,2,-2,4,6,4,-1,2,2,4,2
1781,E00000020,5,-2,6,2,-2,2,3,1,-1,2,2,2,1
5203,E00166758,5,-2,2,4,-2,2,4,1,-1,2,1,2,3
1551,E00000018,5,-2,6,3,-2,2,4,1,-1,2,2,2,1
3373,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3183,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2184,E00000023,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
3734,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4379,E00166755,5,-2,6,3,-2,2,2,1,-1,2,3,4,1
2396,E00000024,-2,34,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
3166,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4000,E00000032,5,-2,5,4,-2,2,3,1,-1,2,6,2,1
2267,E00000024,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
2991,E00000026,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
4168,E00000035,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
1772,E00000020,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
397,E00000005,5,-2,6,2,-2,2,2,1,-1,2,2,5,1
3876,E00000031,5,-2,3,1,-2,1,3,1,-1,2,2,2,1
2378,E00000024,5,-2,6,1,-2,1,6,4,-1,2,2,2,2
3595,E00000029,5,-2,5,1,-2,1,3,1,-1,2,5,2,1
2825,E00000026,5,-2,2,1,-2,1,2,1,-1,2,1,2,3
304,E00000005,5,-2,2,2,-2,2,4,2,-1,2,1,2,1
3414,E00000028,5,-2,6,1,-2,1,1,1,-1,1,9,2,1
4070,E00000032,5,-2,5,2,-2,4,5,3,-1,2,3,6,1
4637,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
2099,E00000022,5,-2,5,4,-2,4,2,2,-1,2,2,6,1
2837,E00000026,5,-2,2,1,-2,1,4,1,-1,2,2,4,1
1091,E00000016,5,-2,2,1,-2,1,3,1,-1,2,2,2,3
924,E00000014,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
5191,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
3495,E00000028,5,-2,6,2,-2,2,5,1,-1,1,1,4,1
2400,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
3153,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
4909,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,8,1
5419,E00166759,5,-2,3,1,-2,1,1,1,-1,2,2,2,2
4411,E00166755,5,-2,6,5,-2,2,3,2,-1,2,5,2,2
2895,E00000026,5,-2,6,1,-2,1,2,1,-1,1,2,4,1
2721,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2467,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5366,E00166758,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3541,E00000028,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1
2551,E00000025,5,-2,5,1,-2,1,3,2,-1,2,1,2,2
111,E00000001,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
4543,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1156,E00000016,5,-2,3,2,-2,2,3,1,-1,1,1,2,1
4208,E00000035,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
2845,E00000026,5,-2,2,2,-2,2,4,2,-1,2,2,2,3
4244,E00000035,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
1686,E00000020,5,-2,2,1,-2,1,2,1,-1,2,1,4,2
1623,E00000019,5,-2,3,2,-2,2,4,1,-1,2,2,2,2
2982,E00000026,5,-2,6,1,-2,1,5,2,-1,1,2,4,1
815,E00000013,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
2008,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4418,E00166755,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
2795,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2755,E00000025,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
261,E00000005,5,-2,2,1,-2,1,3,1,-1,2,4,2,1
2472,E00000024,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2532,E00000025,5,-2,3,1,-2,1,3,2,-1,2,2,2,3
4928,E00166757,5,-2,6,1,-2,1,3,2,-1,2,1,6,2
5555,E00166759,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4466,E00166755,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
5484,E00166759,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
5014,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
201,E00000003,5,-2,3,2,-2,4,6,3,-1,2,2,2,3
218,E00000003,5,-2,6,2,-2,2,6,3,-1,2,1,2,3
982,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
3636,E00000029,5,-2,6,1,-2,1,2,1,-1,2,3,2,2
46,E00000001,5,-2,2,2,-2,2,6,3,-1,2,4,2,1
2429,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4629,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,2,2
2134,E00000022,5,-2,5,4,-2,3,5,3,-1,2,8,2,2
2613,E00000025,5,-2,6,3,-2,2,3,2,-1,2,1,2,1
4869,E00166757,5,-2,6,2,-2,2,2,1,-1,2,3,2,1
4112,E00000035,5,-2,3,1,-2,1,3,1,-1,2,9,7,2
4749,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
2001,E00000021,5,-2,6,3,-2,3,4,2,-1,2,9,2,2
3855,E00000030,5,-2,6,5,-2,2,5,2,-1,2,2,4,1
2334,E00000024,5,-2,6,2,-2,2,3,1,-1,2,7,4,1
108,E00000001,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2843,E00000026,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
15,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,2,2
1349,E00000017,5,-2,3,3,-2,2,6,3,-1,2,1,2,2
3275,E00000027,5,-2,6,2,-2,3,5,3,-1,2,9,6,1
3321,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
796,E00000012,5,-2,6,2,-2,2,4,2,-1,2,2,4,1
5099,E00166757,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
688,E00000012,5,-2,3,1,-2,1,3,1,-1,2,4,2,1
3571,E00000029,5,-2,3,1,-2,1,4,2,-1,2,2,4,1
443,E00000005,5,-2,6,3,-2,2,4,1,-1,2,2,2,1
614,E00000010,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
3208,E00000027,5,-2,6,3,-2,2,2,1,-1,1,2,4,1
5408,E00166759,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
1136,E00000016,5,-2,2,2,-2,3,5,1,-1,2,2,2,2
4451,E00166755,4,-2,6,3,-2,2,5,2,-1,2,2,5,2
4882,E00166757,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
5505,E00166759,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
1470,E00000018,5,-2,2,1,-2,1,4,1,-1,2,1,2,1
1126,E00000016,5,-2,2,2,-2,3,4,2,-1,2,2,2,1
5178,E00166758,5,-2,2,2,-2,2,3,2,-1,2,1,2,2
4727,E00166756,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
552,E00000007,5,-2,6,1,-2,1,4,3,-1,2,2,4,1
3000,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1
1955,E00000021,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
673,E00000012,5,-2,2,1,-2,1,3,1,-1,2,2,3,1
1926,E00000021,5,-2,3,3,-2,4,4,2,-1,2,1,2,1
4511,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2531,E00000025,5,-2,3,1,-2,1,3,2,-1,2,3,2,1
2441,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
1726,E00000020,5,-2,2,2,-2,2,5,3,-1,2,2,2,2
4555,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
942,E00000014,5,-2,2,1,-2,1,3,1,-1,2,6,2,1
615,E00000010,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
1867,E00000021,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
2071,E00000022,5,-2,3,1,-2,1,4,2,-1,2,2,4,1
4847,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,3,2
4212,E00000035,5,-2,6,1,-2,1,4,3,-1,2,2,4,1
2055,E00000022,5,-2,2,1,-2,1,4,2,-1,2,1,6,2
3254,E00000027,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
2458,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4204,E00000035,5,-2,6,1,-2,1,4,1,-1,2,1,2,2
3846,E00000030,5,-2,6,5,-2,3,3,2,-1,2,2,4,1
4595,E00166756,5,-2,3,4,-2,2,1,1,-1,2,1,2,1
2932,E00000026,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
1541,E00000018,4,-2,6,2,-2,2,3,1,-1,2,2,4,1
4649,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,6,1
3768,E00000030,5,-2,5,1,-2,1,2,1,-1,2,3,2,1
4947,E00166757,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
3650,E00000029,5,-2,6,1,-2,1,3,1,-1,2,1,8,1
4763,E00166757,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
5057,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4567,E00166756,5,-2,2,1,-2,1,1,1,-1,2,1,2,3
4605,E00166756,5,-2,3,1,-2,1,3,1,-1,2,2,2,2
4589,E00166756,5,-2,3,1,-2,1,1,1,-1,2,4,2,1
5297,E00166758,5,-2,6,1,-2,1,3,2,-1,2,3,6,2
90,E00000001,5,-2,6,5,-2,2,5,3,-1,2,1,2,1
663,E00000012,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
2239,E00000023,5,-2,6,5,-2,2,5,3,-1,2,2,4,1
2810,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2629,E00000025,5,-2,6,1,-2,1,4,1,-1,2,1,6,1
2995,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3291,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1734,E00000020,5,-2,3,1,-2,1,3,1,-1,2,3,2,2
831,E00000013,5,-2,2,2,-2,2,3,2,-1,2,3,2,1
2535,E00000025,5,-2,3,2,-2,2,3,1,-1,2,1,4,1
3381,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
983,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
4156,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1993,E00000021,5,-2,6,4,-2,2,4,1,-1,2,1,4,1
1360,E00000017,5,-2,3,2,-2,4,6,4,-1,2,1,2,2
5138,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
1898,E00000021,5,-2,3,1,-2,1,3,1,-1,2,3,2,1
4416,E00166755,5,-2,6,1,-2,1,4,1,-1,2,1,2,3
827,E00000013,5,-2,2,2,-2,2,2,1,-1,2,9,6,1
5488,E00166759,5,-2,6,5,-2,2,1,1,-1,1,3,6,1
3580,E00000029,5,-2,5,1,-2,1,2,1,-1,2,8,2,1
1971,E00000021,5,-2,6,2,-2,2,3,2,-1,2,7,2,2
113,E00000001,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
1863,E00000021,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
4143,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
4089,E00000032,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1037,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,2,2
1477,E00000018,5,-2,2,3,-2,2,4,2,-1,2,1,2,2
1153,E00000016,5,-2,3,1,-2,1,3,2,-1,2,2,2,1
1903,E00000021,5,-2,3,1,-2,1,3,2,-1,2,4,2,2
3640,E00000029,5,-2,6,1,-2,1,2,1,-1,2,4,4,1
1795,E00000020,5,-2,6,1,-2,1,4,3,-1,2,2,4,1
4924,E00166757,5,-2,6,1,-2,1,3,2,-1,2,9,4,1
2361,E00000024,5,-2,6,1,-2,1,4,3,-1,2,4,5,1
4739,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3961,E00000032,5,-2,5,2,-2,3,1,1,-1,2,8,2,1
1336,E00000017,5,-2,3,2,-2,3,5,4,-1,2,2,6,2
1187,E00000016,5,-2,5,1,-2,1,4,2,-1,1,1,2,1
3785,E00000030,5,-2,5,1,-2,1,3,1,-1,2,5,2,1
2686,E00000025,5,-2,6,1,-2,1,5,2,-1,2,5,4,1
349,E00000005,5,-2,3,3,-2,2,3,2,-1,2,2,2,3
719,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
5130,E00166758,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
5315,E00166758,5,-2,6,3,-2,3,3,2,-1,2,1,2,1
3993,E00000032,5,-2,5,1,-2,1,3,2,-1,2,2,6,2
1572,E00000018,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
3893,E00000031,5,-2,5,1,-2,1,3,1,-1,2,9,2,1
3711,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4281,E00000035,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
4123,E00000035,5,-2,3,3,-2,2,3,2,-1,2,1,2,3
2948,E00000026,5,-2,6,3,-2,2,3,1,-1,2,1,4,1
2072,E00000022,5,-2,3,1,-2,1,4,3,-1,2,1,2,2
5081,E00166757,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
3063,E00000027,4,-2,2,1,-2,1,2,1,-1,2,4,2,3
2093,E00000022,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
3302,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
1497,E00000018,5,-2,2,2,-2,4,6,4,-1,2,2,2,3
5270,E00166758,5,-2,3,2,-2,3,5,1,-1,2,2,2,2
3745,E00000030,5,-2,3,1,-2,1,1,1,-1,2,1,2,1
1472,E00000018,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
4827,E00166757,5,-2,6,1,-2,1,1,1,-1,2,9,6,1
2666,E00000025,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
2709,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
618,E00000010,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
2599,E00000025,5,-2,6,1,-2,1,3,2,-1,2,1,2,3
380,E00000005,5,-2,5,1,-2,1,4,1,-1,2,2,2,1
4447,E00166755,5,-2,6,1,-2,1,5,1,-1,2,2,4,1
2125,E00000022,5,-2,5,2,-2,3,4,2,-1,2,4,2,1
3792,E00000030,5,-2,5,1,-2,1,3,2,-1,2,7,7,2
4899,E00166757,5,-2,6,1,-2,1,3,1,-1,2,4,5,1
4885,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2606,E00000025,5,-2,6,2,-2,2,3,1,-1,2,3,2,1
4004,E00000032,5,-2,5,4,-2,2,3,2,-1,2,3,2,2
3079,E00000027,5,-2,2,2,-2,2,3,1,-1,2,2,2,1
4926,E00166757,5,-2,6,1,-2,1,3,2,-1,2,2,6,1
4186,E00000035,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
714,E00000012,5,-2,5,2,-2,4,2,1,-1,2,7,2,1
1783,E00000020,5,-2,6,5,-2,2,3,1,-1,2,2,4,1
4359,E00166755,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
1877,E00000021,5,-2,2,2,-2,3,4,2,-1,2,1,2,1
580,E00000007,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3668,E00000029,5,-2,6,1,-2,1,4,1,-1,2,3,8,1
2074,E00000022,5,-2,3,2,-2,2,4,2,-1,2,2,2,1
272,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,4,3
5123,E00166757,-2,-2,-1,-1,-2,0,4,3,-1,1,-1,-1,1
1425,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
3873,E00000031,5,-2,2,1,-2,1,4,2,-1,2,6,2,2
483,E00000007,5,-2,2,1,-2,1,3,1,-1,2,3,2,1
3405,E00000028,5,-2,3,2,-2,2,2,1,-1,2,3,2,2
1171,E00000016,5,-2,3,2,-2,2,4,2,-1,2,1,2,1
1081,E00000016,5,-2,2,3,-2,2,2,1,-1,2,2,2,1
3510,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
959,E00000014,5,-2,3,1,-2,1,3,1,-1,2,2,2,1
2575,E00000025,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
1002,E00000014,5,-2,5,1,-2,1,2,1,-1,2,6,6,1
5429,E00166759,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
504,E00000007,5,-2,3,1,-2,1,4,2,-1,2,8,2,1
2748,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1
4036,E00000032,5,-2,5,4,-2,3,4,2,-1,2,2,7,1
3257,E00000027,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
4315,E00000035,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
503,E00000007,5,-2,3,1,-2,1,4,2,-1,2,2,2,1
2219,E00000023,5,-2,5,2,-2,3,4,3,-1,2,2,2,2
3463,E00000028,5,-2,6,1,-2,1,3,1,-1,1,1,8,1
2523,E00000025,5,-2,2,2,-2,3,5,4,-1,2,2,2,1
4174,E00000035,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
4694,E00166756,5,-2,6,3,-2,4,3,2,-1,2,2,2,1
5524,E00166759,5,-2,6,3,-2,2,4,2,-1,2,1,4,1
3427,E00000028,5,-2,6,1,-2,1,1,1,-1,2,9,8,2
2973,E00000026,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
1207,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
3017,E00000026,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2527,E00000025,5,-2,3,1,-2,1,2,1,-1,2,1,2,3
4802,E00166757,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
4564,E00166756,5,-2,2,1,-2,1,1,1,-1,2,3,2,2
3253,E00000027,5,-2,6,1,-2,1,4,1,-1,2,1,4,1
2174,E00000023,5,-2,3,1,-2,1,4,2,-1,2,1,2,1
2544,E00000025,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
3127,E00000027,5,-2,3,1,-2,1,3,2,-1,2,1,6,1
908,E00000013,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1762,E00000020,5,-2,3,1,-2,1,6,1,-1,2,2,2,1
1521,E00000018,5,-2,3,1,-2,1,6,1,-1,2,2,2,1
408,E00000005,5,-2,6,1,-2,1,3,1,-1,2,9,2,2
4274,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1844,E00000021,5,-2,2,1,-2,1,3,1,-1,2,1,2,3
3972,E00000032,5,-2,5,1,-2,1,2,1,-1,2,8,6,2
4250,E00000035,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
4102,E00000035,5,-2,2,1,-2,1,4,2,-1,2,8,2,1
2563,E00000025,5,-2,6,1,-2,1,1,1,-1,2,1,2,2
4572,E00166756,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
381,E00000005,5,-2,5,1,-2,1,4,1,-1,2,2,2,1
48,E00000001,5,-2,2,2,-2,2,6,3,-1,2,1,2,2
5023,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3724,E00000029,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4056,E00000032,5,-2,5,2,-2,3,5,3,-1,2,6,7,1
2644,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,2,2
3772,E00000030,5,-2,5,1,-2,1,2,1,-1,2,8,2,1
3721,E00000029,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
2486,E00000024,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5427,E00166759,5,-2,3,1,-2,1,2,1,-1,2,2,2,1
124,E00000003,5,-2,2,1,-2,1,5,2,-1,2,1,2,1
417,E00000005,5,-2,6,1,-2,1,3,2,-1,2,3,2,1
1843,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,2
1048,E00000014,5,-2,6,3,-2,2,2,1,-1,2,3,2,1
3715,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5190,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
2673,E00000025,5,-2,6,5,-2,2,4,2,-1,1,2,6,1
1161,E00000016,5,-2,3,2,-2,3,3,2,-1,2,2,2,1
1820,E00000020,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1780,E00000020,5,-2,6,1,-2,1,3,1,-1,2,1,4,1
3714,E00000029,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
1606,E00000019,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
1350,E00000017,5,-2,3,2,-2,2,6,4,-1,2,1,2,1
4611,E00166756,5,-2,3,2,-2,2,4,2,-1,2,1,2,2
3875,E00000031,5,-2,2,2,-2,3,4,2,-1,2,1,4,2
4548,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4152,E00000035,5,-2,6,1,-2,1,2,1,-1,2,3,2,2
2935,E00000026,5,-2,6,1,-2,1,3,1,-1,2,1,4,2
4991,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3494,E00000028,5,-2,6,2,-2,4,4,2,-1,2,9,7,1
4675,E00166756,5,-2,6,1,-2,1,3,1,-1,2,1,3,2
1267,E00000017,5,-2,2,2,-2,2,3,2,-1,2,2,4,1
540,E00000007,5,-2,6,5,-2,2,3,2,-1,2,1,4,1
5512,E00166759,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
539,E00000007,5,-2,6,5,-2,2,3,1,-1,2,2,6,1
2171,E00000023,5,-2,3,2,-2,3,3,2,-1,2,2,2,1
2808,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3340,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2010,E00000021,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4756,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,4,2
934,E00000014,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
5046,E00166757,-2,-2,-1,-1,-2,0,4,3,-1,1,-1,-1,1
665,E00000012,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
1070,E00000016,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
1833,E00000021,5,-2,2,3,-2,2,2,1,-1,2,2,2,1
4751,E00166757,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
1292,E00000017,5,-2,2,1,-2,1,6,3,-1,2,4,2,1
3936,E00000031,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2520,E00000025,5,-2,2,1,-2,1,5,2,-1,2,3,2,2
2734,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3364,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
373,E00000005,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
5554,E00166759,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
