HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO,HRPID,FILLED
2417,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
3181,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,2,2,5742,True
585,E00000010,5,-2,2,1,-2,1,2,1,-1,2,2,3,1,4284,True
4755,E00166757,5,-2,2,1,-2,1,3,1,-1,2,4,2,3,1361,True
2346,E00000024,5,-2,6,5,-2,2,3,2,-1,2,2,6,1,2064,False
3141,E00000027,4,-2,5,1,-2,1,2,1,-1,1,3,7,1,4641,True
5537,E00166759,5,-2,6,5,-2,3,5,1,-1,2,1,4,1,3059,False
2390,E00000024,5,-2,6,5,-2,4,6,4,-1,2,1,2,1,4873,False
4943,E00166757,5,-2,6,2,-2,2,3,2,-1,2,1,2,3,2635,True
5221,E00166758,5,-2,2,5,-2,2,5,3,-1,2,1,2,1,2306,False
2203,E00000023,5,-2,5,1,-2,1,4,3,-1,2,7,3,1,6006,True
5182,E00166758,5,-2,2,4,-2,2,3,2,-1,2,2,2,1,5185,True
2395,E00000024,-2,34,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1,-1,True
3759,E00000030,5,-2,5,1,-2,1,1,1,-1,2,7,2,2,2749,True
4652,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,7,1,6007,True
4672,E00166756,5,-2,6,3,-2,2,2,1,-1,2,2,4,1,3053,True
4410,E00166755,3,-2,6,5,-2,2,3,2,-1,2,1,4,1,5107,False
328,E00000005,5,-2,3,3,-2,2,2,1,-1,2,4,2,2,5528,True
5344,E00166758,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4232,E00000035,5,-2,6,5,-2,2,5,1,-1,2,2,4,1,5889,False
4449,E00166755,5,-2,6,1,-2,1,5,2,-1,2,3,2,2,608,True
2096,E00000022,5,-2,5,1,-2,1,1,1,-1,2,5,2,1,4428,True
1282,E00000017,5,-2,2,2,-2,2,5,2,-1,2,4,2,2,1639,True
57,E00000001,5,-2,3,2,-2,2,5,2,-1,2,1,2,2,1513,True
132,E00000003,5,-2,2,2,-2,2,5,3,-1,2,1,2,2,1640,True
3083,E00000027,5,-2,2,1,-2,1,4,2,-1,2,2,6,1,1308,True
5085,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
3191,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,4,1,3189,True
3748,E00000030,5,-2,3,5,-2,2,3,1,-1,2,5,8,1,1948,False
2330,E00000024,5,-2,6,1,-2,1,3,2,-1,2,2,3,1,5829,True
1264,E00000017,5,-2,2,1,-2,1,1,1,-1,2,1,2,2,1412,True
4834,E00166757,5,-2,6,1,-2,1,2,1,-1,1,2,6,1,5454,True
4216,E00000035,5,-2,6,2,-2,2,4,2,-1,1,1,2,1,1014,True
102,E00000001,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1,-1,False
5571,E00166759,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
54,E00000001,5,-2,3,1,-2,1,5,3,-1,2,1,2,2,4801,True
2114,E00000022,5,-2,5,2,-2,2,4,2,-1,2,3,6,1,1088,True
2293,E00000024,5,-2,6,1,-2,1,2,1,-1,1,2,6,1,541,True
5445,E00166759,5,-2,3,2,-2,3,4,2,-1,2,1,2,1,1641,True
3351,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
2818,E00000025,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
1118,E00000016,5,-2,2,2,-2,2,4,1,-1,2,1,4,1,994,True
129,E00000003,5,-2,2,1,-2,1,5,3,-1,2,1,6,1,2994,True
661,E00000010,5,-2,6,5,-2,2,5,4,-1,2,1,4,1,5218,False
956,E00000014,5,-2,3,1,-2,1,2,1,-1,2,3,4,1,2526,True
2439,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
5364,E00166758,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3634,E00000029,5,-2,6,1,-2,1,2,1,-1,2,3,2,1,1542,True
852,E00000013,5,-2,3,3,-2,2,3,2,-1,2,2,2,2,1642,True
3006,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3206,E00000027,5,-2,6,2,-2,2,2,1,-1,2,2,4,1,4113,True
5208,E00166758,5,-2,2,2,-2,2,4,3,-1,2,1,2,1,3054,True
4460,E00166755,5,-2,6,3,-2,2,6,1,-1,2,1,6,1,1089,True
4518,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1475,E00000018,4,-2,2,2,-2,2,4,1,-1,2,4,6,3,4050,True
4064,E00000032,5,-2,5,2,-2,4,5,3,-1,2,5,2,1,476,False
1878,E00000021,5,-2,2,2,-2,3,4,2,-1,2,1,2,1,2680,True
5474,E00166759,5,-2,6,1,-2,1,1,1,-1,2,9,3,1,1294,True
4702,E00166756,5,-2,6,2,-2,2,4,2,-1,2,4,3,1,2503,True
1553,E00000018,5,-2,6,3,-2,3,4,3,-1,2,1,2,3,5625,True
4638,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,4,1,1362,True
3448,E00000028,5,-2,6,2,-2,2,2,1,-1,2,9,2,1,2616,True
2501,E00000025,5,-2,2,2,-2,2,2,1,-1,2,1,2,2,5529,True
3783,E00000030,5,-2,5,2,-2,4,2,2,-1,2,4,2,2,1643,False
907,E00000013,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
1006,E00000014,5,-2,5,1,-2,1,2,1,-1,2,6,7,1,5743,True
3004,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
126,E00000003,5,-2,2,1,-2,1,5,3,-1,2,1,2,2,4802,True
4905,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,6,1,1363,True
238,E00000003,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
5376,E00166759,5,-2,2,1,-2,1,1,1,-1,2,1,6,2,4429,True
1035,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,2,1,4464,True
1043,E00000014,5,-2,6,1,-2,1,2,1,-1,2,1,6,1,5852,True
2745,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1,-1,False
4477,E00166755,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1,-1,False
1382,E00000017,5,-2,6,2,-2,2,2,1,-1,2,9,6,1,2681,True
1367,E00000017,5,-2,5,1,-2,1,6,1,-1,2,2,2,2,4190,True
141,E00000003,5,-2,2,1,-2,1,6,3,-1,2,1,2,2,1244,True
2866,E00000026,5,-2,3,1,-2,1,3,2,-1,2,2,4,2,5284,True
3504,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3912,E00000031,5,-2,5,1,-2,1,4,1,-1,2,5,2,1,6008,True
4134,E00000035,5,-2,3,2,-2,3,4,2,-1,2,2,2,3,2554,True
4348,E00166755,5,-2,5,4,-2,2,2,1,-1,2,6,7,2,5431,True
869,E00000013,5,-2,6,1,-2,1,1,1,-1,2,2,2,1,424,True
4598,E00166756,5,-2,3,1,-2,1,2,1,-1,2,2,2,1,1229,True
4510,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2905,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,4,1,2948,True
2515,E00000025,5,-2,2,2,-2,2,4,1,-1,2,4,2,1,3991,True
2131,E00000022,5,-2,5,3,-2,4,4,2,-1,2,6,6,1,1090,False
5028,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
1135,E00000016,5,-2,2,2,-2,2,5,3,-1,2,4,2,1,506,True
2295,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,1245,True
1513,E00000018,5,-2,3,2,-2,3,4,2,-1,2,3,4,2,2451,True
1234,E00000016,5,-2,6,3,-2,2,3,1,-1,2,1,4,1,4776,True
2794,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
4692,E00166756,5,-2,6,5,-2,2,3,2,-1,2,2,7,1,2837,False
5223,E00166758,5,-2,2,2,-2,4,5,3,-1,2,1,2,3,866,False
3957,E00000032,5,-2,5,1,-2,1,1,1,-1,2,2,7,1,5959,True
1535,E00000018,5,-2,6,2,-2,2,2,1,-1,2,2,2,1,1199,True
1733,E00000020,5,-2,3,1,-2,1,3,1,-1,2,8,2,1,2202,True
4547,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3114,E00000027,5,-2,3,2,-2,2,2,1,-1,2,1,2,1,1379,True
4688,E00166756,5,-2,6,2,-2,2,3,2,-1,2,9,2,1,2682,True
127,E00000003,5,-2,2,1,-2,1,5,3,-1,2,1,2,2,5027,True
793,E00000012,5,-2,6,2,-2,2,3,2,-1,2,1,2,1,477,True
5525,E00166759,5,-2,6,3,-2,2,4,2,-1,2,2,4,1,2893,True
172,E00000003,5,-2,2,2,-2,3,6,3,-1,2,1,3,2,2281,True
5394,E00166759,5,-2,2,1,-2,1,3,1,-1,2,1,2,1,5615,True
3536,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
5326,E00166758,5,-2,6,3,-2,2,4,1,-1,2,1,2,1,2894,True
123,E00000003,5,-2,2,2,-2,3,4,2,-1,2,1,6,1,2403,True
4246,E00000035,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1,-1,False
4797,E00166757,5,-2,3,1,-2,1,2,1,-1,2,3,2,2,5404,True
4132,E00000035,5,-2,3,5,-2,2,4,2,-1,2,2,4,1,1336,False
3184,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,4,1,4465,True
2621,E00000025,5,-2,6,1,-2,1,4,1,-1,1,1,4,1,3741,True
5413,E00166759,5,-2,2,2,-2,2,5,1,-1,2,1,2,1,1452,True
1040,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,4,1,5285,True
2611,E00000025,5,-2,6,2,-2,2,3,2,-1,2,1,2,3,4051,True
2690,E00000025,5,-2,6,2,-2,2,5,2,-1,2,1,2,2,1797,True
5513,E00166759,5,-2,6,1,-2,1,4,1,-1,2,2,5,1,5853,True
517,E00000007,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,4985,True
2388,E00000024,5,-2,6,3,-2,4,6,2,-1,2,4,6,1,2540,False
1354,E00000017,5,-2,3,2,-2,3,6,3,-1,2,3,6,2,1855,True
1431,E00000017,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1,-1,False
140,E00000003,5,-2,2,1,-2,1,6,3,-1,2,1,2,1,3074,True
2768,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
973,E00000014,5,-2,5,1,-2,1,1,1,-1,2,2,4,1,1845,True
2220,E00000023,5,-2,5,2,-2,4,4,2,-1,2,2,2,2,415,False
3375,E00000027,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
5395,E00166759,5,-2,2,1,-2,1,3,1,-1,2,1,2,1,1717,True
269,E00000005,5,-2,2,1,-2,1,3,1,-1,2,2,4,1,5937,True
1649,E00000019,5,-2,6,1,-2,1,4,2,-1,2,1,8,2,5938,True
3262,E00000027,5,-2,6,1,-2,1,4,2,-1,2,2,4,2,5642,True
710,E00000012,5,-2,5,1,-2,1,2,1,-1,2,6,2,1,4474,True
4737,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
4542,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
5134,E00166758,5,-2,2,2,-2,2,2,1,-1,2,2,2,1,2895,True
1167,E00000016,5,-2,3,1,-2,1,4,2,-1,2,1,2,2,4630,True
2430,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
4969,E00166757,5,-2,6,2,-2,2,4,2,-1,2,9,4,1,1091,True
3616,E00000029,5,-2,5,3,-2,2,6,1,-1,2,2,2,1,1324,True
2789,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1,-1,False
3684,E00000029,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1,-1,True
3060,E00000027,5,-2,2,1,-2,1,1,1,-1,2,1,2,3,4480,True
3581,E00000029,5,-2,5,1,-2,1,2,1,-1,2,7,3,1,3075,True
4015,E00000032,5,-2,5,1,-2,1,4,1,-1,2,3,2,2,3721,True
5246,E00166758,5,-2,3,1,-2,1,3,2,-1,2,2,2,2,551,True
2168,E00000023,5,-2,2,2,-2,2,5,3,-1,2,1,2,1,957,True
2146,E00000022,5,-2,6,3,-2,2,5,2,-1,2,1,4,1,1036,True
424,E00000005,5,-2,6,3,-2,2,3,1,-1,2,1,2,2,3992,True
206,E00000003,5,-2,3,2,-2,4,6,4,-1,2,2,4,2,2952,False
1781,E00000020,5,-2,6,2,-2,2,3,1,-1,2,2,2,1,5603,True
5203,E00166758,5,-2,2,4,-2,2,4,1,-1,2,1,2,3,633,True
1551,E00000018,5,-2,6,3,-2,2,4,1,-1,2,2,2,1,2683,True
3373,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
3183,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,4,1,4848,True
2184,E00000023,5,-2,5,1,-2,1,1,1,-1,2,2,2,1,1246,True
3734,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
4379,E00166755,5,-2,6,3,-2,2,2,1,-1,2,3,4,1,507,True
2396,E00000024,-2,34,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1,-1,True
3166,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,5960,True
4000,E00000032,5,-2,5,4,-2,2,3,1,-1,2,6,2,1,5678,True
2267,E00000024,5,-2,3,1,-2,1,2,1,-1,2,1,2,2,5918,True
2991,E00000026,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1,-1,False
4168,E00000035,5,-2,6,2,-2,2,2,1,-1,2,2,2,1,5168,True
1772,E00000020,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,2923,True
397,E00000005,5,-2,6,2,-2,2,2,1,-1,2,2,5,1,1998,True
3876,E00000031,5,-2,3,1,-2,1,3,1,-1,2,2,2,1,1183,True
2378,E00000024,5,-2,6,1,-2,1,6,4,-1,2,2,2,2,6009,True
3595,E00000029,5,-2,5,1,-2,1,3,1,-1,2,5,2,1,6010,True
2825,E00000026,5,-2,2,1,-2,1,2,1,-1,2,1,2,3,5244,True
304,E00000005,5,-2,2,2,-2,2,4,2,-1,2,1,2,1,2636,True
3414,E00000028,5,-2,6,1,-2,1,1,1,-1,1,9,2,1,1309,True
4070,E00000032,5,-2,5,2,-2,4,5,3,-1,2,3,6,1,4442,False
4637,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,4,1,4498,True
2099,E00000022,5,-2,5,4,-2,4,2,2,-1,2,2,6,1,4565,False
2837,E00000026,5,-2,2,1,-2,1,4,1,-1,2,2,4,1,2667,True
1091,E00000016,5,-2,2,1,-2,1,3,1,-1,2,2,2,3,3076,True
924,E00000014,5,-2,2,1,-2,1,1,1,-1,2,1,2,1,4803,True
5191,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,1,5455,True
3495,E00000028,5,-2,6,2,-2,2,5,1,-1,1,1,4,1,3055,True
2400,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
3153,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,4,1,4804,True
4909,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,8,1,4642,True
5419,E00166759,5,-2,3,1,-2,1,1,1,-1,2,2,2,2,5381,True
4411,E00166755,5,-2,6,5,-2,2,3,2,-1,2,5,2,2,4711,False
2895,E00000026,5,-2,6,1,-2,1,2,1,-1,1,2,4,1,5830,True
2721,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2467,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
5366,E00166758,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3541,E00000028,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1,-1,False
2551,E00000025,5,-2,5,1,-2,1,3,2,-1,2,1,2,2,2146,True
111,E00000001,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1,-1,False
4543,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1156,E00000016,5,-2,3,2,-2,2,3,1,-1,1,1,2,1,1262,True
4208,E00000035,5,-2,6,1,-2,1,4,2,-1,2,1,4,1,3830,True
2845,E00000026,5,-2,2,2,-2,2,4,2,-1,2,2,2,3,1325,True
4244,E00000035,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1,-1,True
1686,E00000020,5,-2,2,1,-2,1,2,1,-1,2,1,4,2,4986,True
1623,E00000019,5,-2,3,2,-2,2,4,1,-1,2,2,2,2,5264,True
2982,E00000026,5,-2,6,1,-2,1,5,2,-1,1,2,4,1,2203,True
815,E00000013,5,-2,2,1,-2,1,2,1,-1,2,6,2,1,1965,True
2008,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
4418,E00166755,5,-2,6,1,-2,1,4,2,-1,2,1,2,1,4708,True
2795,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2755,E00000025,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1,-1,False
261,E00000005,5,-2,2,1,-2,1,3,1,-1,2,4,2,1,5759,True
2472,E00000024,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1,-1,False
2532,E00000025,5,-2,3,1,-2,1,3,2,-1,2,2,2,3,609,True
4928,E00166757,5,-2,6,1,-2,1,3,2,-1,2,1,6,2,3742,True
5555,E00166759,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
4466,E00166755,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1,-1,True
5484,E00166759,5,-2,6,1,-2,1,1,1,-1,2,1,6,1,3097,True
5014,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
201,E00000003,5,-2,3,2,-2,4,6,3,-1,2,2,2,3,2953,False
218,E00000003,5,-2,6,2,-2,2,6,3,-1,2,1,2,3,416,True
982,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1,5881,True
3636,E00000029,5,-2,6,1,-2,1,2,1,-1,2,3,2,2,1180,True
46,E00000001,5,-2,2,2,-2,2,6,3,-1,2,4,2,1,3056,True
2429,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
4629,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,2,2,2668,True
2134,E00000022,5,-2,5,4,-2,3,5,3,-1,2,8,2,2,5098,True
2613,E00000025,5,-2,6,3,-2,2,3,2,-1,2,1,2,1,1092,True
4869,E00166757,5,-2,6,2,-2,2,2,1,-1,2,3,2,1,1093,True
4112,E00000035,5,-2,3,1,-2,1,3,1,-1,2,9,7,2,3877,True
4749,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,2,1,1184,True
2001,E00000021,5,-2,6,3,-2,3,4,2,-1,2,9,2,2,478,True
3855,E00000030,5,-2,6,5,-2,2,5,2,-1,2,2,4,1,3060,False
2334,E00000024,5,-2,6,2,-2,2,3,1,-1,2,7,4,1,4354,True
108,E00000001,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
2843,E00000026,5,-2,2,1,-2,1,4,2,-1,2,2,2,2,4905,True
15,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,2,2,2750,True
1349,E00000017,5,-2,3,3,-2,2,6,3,-1,2,1,2,2,1419,True
3275,E00000027,5,-2,6,2,-2,3,5,3,-1,2,9,6,1,1562,True
3321,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
796,E00000012,5,-2,6,2,-2,2,4,2,-1,2,2,4,1,1644,True
5099,E00166757,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
688,E00000012,5,-2,3,1,-2,1,3,1,-1,2,4,2,1,1168,True
3571,E00000029,5,-2,3,1,-2,1,4,2,-1,2,2,4,1,4932,True
443,E00000005,5,-2,6,3,-2,2,4,1,-1,2,2,2,1,1472,True
614,E00000010,5,-2,5,1,-2,1,2,1,-1,2,2,2,1,6011,True
3208,E00000027,5,-2,6,3,-2,2,2,1,-1,1,2,4,1,1514,True
5408,E00166759,5,-2,2,1,-2,1,4,2,-1,2,2,2,2,5041,True
1136,E00000016,5,-2,2,2,-2,3,5,1,-1,2,2,2,2,1916,True
4451,E00166755,4,-2,6,3,-2,2,5,2,-1,2,2,5,2,783,True
4882,E00166757,5,-2,6,1,-2,1,3,1,-1,2,1,2,1,4933,True
5505,E00166759,5,-2,6,1,-2,1,3,2,-1,2,1,6,1,5502,True
1470,E00000018,5,-2,2,1,-2,1,4,1,-1,2,1,2,1,2263,True
1126,E00000016,5,-2,2,2,-2,3,4,2,-1,2,2,2,1,2896,True
5178,E00166758,5,-2,2,2,-2,2,3,2,-1,2,1,2,2,2218,True
4727,E00166756,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
552,E00000007,5,-2,6,1,-2,1,4,3,-1,2,2,4,1,1279,True
3000,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1,-1,False
1955,E00000021,5,-2,6,1,-2,1,3,1,-1,2,2,4,1,5831,True
673,E00000012,5,-2,2,1,-2,1,3,1,-1,2,2,3,1,772,True
1926,E00000021,5,-2,3,3,-2,4,4,2,-1,2,1,2,1,2061,False
4511,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
2531,E00000025,5,-2,3,1,-2,1,3,2,-1,2,3,2,1,4183,True
2441,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
1726,E00000020,5,-2,2,2,-2,2,5,3,-1,2,2,2,2,1967,True
4555,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1,1026,True
942,E00000014,5,-2,2,1,-2,1,3,1,-1,2,6,2,1,1718,True
615,E00000010,5,-2,5,1,-2,1,2,1,-1,2,2,2,1,654,True
1867,E00000021,5,-2,2,1,-2,1,4,2,-1,2,2,2,1,4722,True
2071,E00000022,5,-2,3,1,-2,1,4,2,-1,2,2,4,1,5772,True
4847,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,3,2,4643,True
4212,E00000035,5,-2,6,1,-2,1,4,3,-1,2,2,4,1,3231,True
2055,E00000022,5,-2,2,1,-2,1,4,2,-1,2,1,6,2,6012,True
3254,E00000027,5,-2,6,1,-2,1,4,1,-1,2,2,4,1,5854,True
2458,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4204,E00000035,5,-2,6,1,-2,1,4,1,-1,2,1,2,2,667,True
3846,E00000030,5,-2,6,5,-2,3,3,2,-1,2,2,4,1,1869,False
4595,E00166756,5,-2,3,4,-2,2,1,1,-1,2,1,2,1,5002,True
2932,E00000026,5,-2,6,1,-2,1,3,1,-1,2,2,4,1,2477,True
1541,E00000018,4,-2,6,2,-2,2,3,1,-1,2,2,4,1,2897,True
4649,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,6,1,3966,True
3768,E00000030,5,-2,5,1,-2,1,2,1,-1,2,3,2,1,3232,True
4947,E00166757,5,-2,6,5,-2,2,3,2,-1,2,2,6,1,4967,False
3650,E00000029,5,-2,6,1,-2,1,3,1,-1,2,1,8,1,4644,True
4763,E00166757,5,-2,2,1,-2,1,3,2,-1,2,2,2,2,5919,True
5057,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4567,E00166756,5,-2,2,1,-2,1,1,1,-1,2,1,2,3,4021,True
4605,E00166756,5,-2,3,1,-2,1,3,1,-1,2,2,2,2,5405,True
4589,E00166756,5,-2,3,1,-2,1,1,1,-1,2,4,2,1,5897,True
5297,E00166758,5,-2,6,1,-2,1,3,2,-1,2,3,6,2,392,True
90,E00000001,5,-2,6,5,-2,2,5,3,-1,2,1,2,1,728,False
663,E00000012,5,-2,2,1,-2,1,1,1,-1,2,1,2,1,1429,True
2239,E00000023,5,-2,6,5,-2,2,5,3,-1,2,2,4,1,5907,False
2810,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2629,E00000025,5,-2,6,1,-2,1,4,1,-1,2,1,6,1,444,True
2995,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
3291,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
1734,E00000020,5,-2,3,1,-2,1,3,1,-1,2,3,2,2,2432,True
831,E00000013,5,-2,2,2,-2,2,3,2,-1,2,3,2,1,5962,True
2535,E00000025,5,-2,3,2,-2,2,3,1,-1,2,1,4,1,1917,True
3381,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
983,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1,1027,True
4156,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,4,1,5286,True
1993,E00000021,5,-2,6,4,-2,2,4,1,-1,2,1,4,1,634,True
1360,E00000017,5,-2,3,2,-2,4,6,4,-1,2,1,2,2,958,False
5138,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,1,3722,True
1898,E00000021,5,-2,3,1,-2,1,3,1,-1,2,3,2,1,4466,True
4416,E00166755,5,-2,6,1,-2,1,4,1,-1,2,1,2,3,5714,True
827,E00000013,5,-2,2,2,-2,2,2,1,-1,2,9,6,1,1918,True
5488,E00166759,5,-2,6,5,-2,2,1,1,-1,1,3,6,1,4362,False
3580,E00000029,5,-2,5,1,-2,1,2,1,-1,2,8,2,1,5898,True
1971,E00000021,5,-2,6,2,-2,2,3,2,-1,2,7,2,2,4473,True
113,E00000001,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
1863,E00000021,5,-2,2,1,-2,1,4,1,-1,2,2,2,2,2204,True
4143,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,6,1,4987,True
4089,E00000032,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
1037,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,2,2,450,True
1477,E00000018,5,-2,2,3,-2,2,4,2,-1,2,1,2,2,1217,True
1153,E00000016,5,-2,3,1,-2,1,3,2,-1,2,2,2,1,5692,True
1903,E00000021,5,-2,3,1,-2,1,3,2,-1,2,4,2,2,5855,True
3640,E00000029,5,-2,6,1,-2,1,2,1,-1,2,4,4,1,5899,True
1795,E00000020,5,-2,6,1,-2,1,4,3,-1,2,2,4,1,5856,True
4924,E00166757,5,-2,6,1,-2,1,3,2,-1,2,9,4,1,5014,True
2361,E00000024,5,-2,6,1,-2,1,4,3,-1,2,4,5,1,3743,True
4739,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
3961,E00000032,5,-2,5,2,-2,3,1,1,-1,2,8,2,1,2350,True
